CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpDate,school_code
19651360117234,642510,12191,Active,Los Angeles,William S. Hart Union High,Santa Clarita Valley International,"28060 Hasley Canyon Road, Suite 200","28060 Hasley Canyon Rd., Ste. 200",Castaic,91384-4577,CA,"28060 Hasley Canyon Road, Suite 200","28060 Hasley Canyon Rd., Ste. 200",Castaic,91384-4577,CA,(661) 705-4820,No Data,www.scvcharterschool.org,09/02/2008,No Data,Y,0981,Directly funded,56,High School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,C,N,34.45363,-118.62272,Lisa,Latimer,lisa.latimer@scvi-k12.org,Nicole,Padovich,nicole.padovich@scvi-k12.org,No Data,No Data,No Data,12/18/2017,117234
19651361931492,642510,06958,Active,Los Angeles,William S. Hart Union High,Canyon High,19300 West Nadal Street,19300 West Nadal St.,Canyon Country,91351-1253,CA,19300 West Nadal Street,19300 West Nadal St.,Canyon Country,91351-1253,CA,(661) 252-6110,No Data,www.canyonhighcowboys.org,07/01/1980,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.42971,-118.47243,Shellie,Holcombe,sholcombe@hartdistrict.org,No Data,No Data,No Data,No Data,No Data,No Data,02/02/2018,1931492
19651361931740,642510,06961,Active,Los Angeles,William S. Hart Union High,Saugus High,21900 Centurion Way,21900 Centurion Way,Saugus,91350-1607,CA,21900 Centurion Way,21900 Centurion Way,Saugus,91350-1607,CA,(661) 297-3900,No Data,www.sauguscenturions.com,07/01/1980,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.443020000000004,-118.5179,Vince,Ferry,vferry@hartdistrict.org,No Data,No Data,No Data,No Data,No Data,No Data,07/19/2017,1931740
19651361933902,642510,06959,Active,Los Angeles,William S. Hart Union High,William S. Hart High,24825 North Newhall Avenue,24825 North Newhall Ave.,Newhall,91321-1576,CA,24825 North Newhall Avenue,24825 North Newhall Ave.,Newhall,91321-1576,CA,(661) 259-7575,No Data,www.harthighschool.org,07/01/1980,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.384473,-118.53645,Jason,D'Autremont,jdautremont@hartdistrict.org,No Data,No Data,No Data,No Data,No Data,No Data,02/02/2018,1933902
19651361995802,642510,03264,Active,Los Angeles,William S. Hart Union High,Valencia High,27801 North Dickason Drive,27801 North Dickason Dr.,Valencia,91355-1208,CA,27801 North Dickason Drive,27801 North Dickason Dr.,Valencia,91355-1208,CA,(661) 294-1188,No Data,www.valenciavikings.com,09/01/1994,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.441672,-118.56199,Steve,Ford,stford@hartdistrict.org,No Data,No Data,No Data,No Data,No Data,No Data,07/18/2018,1995802
19651361996321,642510,08517,Active,Los Angeles,William S. Hart Union High,Academy of the Canyons,26455 Rockwell Canyon Road,26455 Rockwell Canyon Rd.,Santa Clarita,91355-1803,CA,26455 Rockwell Canyon Road,26455 Rockwell Canyon Rd.,Santa Clarita,91355-1803,CA,(661) 362-3056,No Data,www.academyofthecanyons.com,08/24/2000,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.407188,-118.56758,Pete,Getz,pgetz@hartdistrict.org,No Data,No Data,No Data,No Data,No Data,No Data,08/22/2016,1996321
19734370115725,609620,12119,Active,Los Angeles,Compton Unified,Lifeline Education Charter,225 South Santa Fe Avenue,225 South Santa Fe Ave.,Compton,90221-3240,CA,225 South Santa Fe Avenue,225 South Santa Fe Ave.,Compton,90221-3240,CA,(310) 885-1872,No Data,www.lifelinecharterschool.com,09/27/2007,No Data,Y,0963,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,P-12,K-12,N,N,33.894634,-118.21607,Paula,DeGroat,p.degroat@lifelineschool.com,Tinia,Cortez,tiniacortez@ymail.com,Obed,Narte,o.narte@lifelinecharterschool.com,03/12/2018,115725
19734370137984,609620,No Data,Active,Los Angeles,Compton Unified,Ánimo Compton Charter,13305 South San Pedro Street,13305 South San Pedro St.,Los Angeles,90061-2254,CA,1149 South Hill Street Suite 600,1149 South Hill St. Ste. 600,Los Angeles,90015,CA,(323) 565-1600,No Data,http://greendot.org,08/08/2018,No Data,Y,1990,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,No Data,N,N,33.911229,-118.27006000000002,Chaleese,Norman,chaleese.norman@animo.org,No Data,No Data,No Data,No Data,No Data,No Data,08/27/2018,137984
19734371931567,609620,00975,Active,Los Angeles,Compton Unified,Centennial High,2606 North Central Avenue,2606 North Central Ave.,Compton,90222-1640,CA,2606 North Central Avenue,2606 North Central Ave.,Compton,90222-1640,CA,(310) 635-2715,No Data,www.compton.k12.ca.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,33.915421,-118.25428000000001,Shauna,Harris,sharris@compton.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,11/01/2017,1931567
19734371931963,609620,00976,Active,Los Angeles,Compton Unified,Compton High,601 South Acacia Street,601 South Acacia St.,Compton,90220-3702,CA,601 South Acacia Street,601 South Acacia St.,Compton,90220-3702,CA,(310) 635-3881,No Data,www.compton.k12.ca.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,33.891121999999996,-118.22626000000001,Rigoberto,Roman,rroman@compton.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,02/15/2017,1931963
19734371932326,609620,00978,Active,Los Angeles,Compton Unified,Dominguez High,15301 South San Jose Avenue,15301 South San Jose Ave.,Compton,90221-3131,CA,15301 South San Jose Avenue,15301 South San Jose Ave.,Compton,90221-3131,CA,(562) 630-0142,No Data,www.compton.k12.ca.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,33.89383,-118.18236999999999,Blain,Watson,bwatson@compton.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,11/01/2017,1932326
19734371996057,609620,07149,Active,Los Angeles,Compton Unified,Thurgood Marshall,12501 North Wilmington,12501 North Wilmington,Compton,90220,CA,12501 North Wilmington,12501 North Wilmington,Compton,90220,CA,(310) 898-6340,No Data,www.compton.k12.ca.us,09/11/1996,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,HS,High School,K-12,10-12,C,N,33.919244,-118.23962,Laura,Henry,lhenry@compton.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,04/05/2017,1996057
19734451934801,616325,02049,Active,Los Angeles,Hacienda la Puente Unified,La Puente High,15615 East Nelson Avenue,15615 East Nelson Ave.,La Puente,91744-3910,CA,15615 East Nelson Avenue,15615 East Nelson Ave.,La Puente,91744-3910,CA,(626) 934-6700,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.024827,-117.95549,Fernando,Sanchez,fsanchez@hlpusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,06/18/2015,1934801
19734451935246,616325,02053,Active,Los Angeles,Hacienda la Puente Unified,Los Altos High,15325 East Los Robles Avenue,15325 East Los Robles Ave.,Hacienda Heights,91745-2717,CA,15325 East Los Robles Avenue,15325 East Los Robles Ave.,Hacienda Heights,91745-2717,CA,(626) 934-5400,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.007165,-117.97735,Jeffrey,Hess,jhess@hlpuds.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,03/29/2017,1935246
19734451939834,616325,02072,Active,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,16455 Wedgeworth Drive,16455 Wedgeworth Dr.,Hacienda Heights,91745-3045,CA,16455 Wedgeworth Drive,16455 Wedgeworth Dr.,Hacienda Heights,91745-3045,CA,(626) 934-4410,No Data,No Data,07/01/1967,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.995701000000004,-117.93796,Danielle,Kenfield,dkenfield@hlpusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,08/12/2015,1939834
19734451939925,616325,02074,Active,Los Angeles,Hacienda la Puente Unified,William Workman High,16303 East Temple Avenue,16303 East Temple Ave.,City Of Industry,91744-4162,CA,16303 East Temple Avenue,16303 East Temple Ave.,City Of Industry,91744-4162,CA,(626) 933-8800,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.028579,-117.93744,Anna,Corral,acorral@hlpusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,07/13/2017,1939925
19734521936228,633750,05207,Active,Los Angeles,Rowland Unified,Nogales High,401 South Nogales Street,401 South Nogales St.,La Puente,91744-6144,CA,401 South Nogales Street,401 South Nogales St.,La Puente,91744-6144,CA,(626) 965-3437,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.010182,-117.88703000000001,Yousef,Nasouf,ynasouf@rowlandschools.org,No Data,No Data,No Data,No Data,No Data,No Data,08/23/2016,1936228
19734521937564,633750,05204,Active,Los Angeles,Rowland Unified,John A. Rowland High,2000 South Otterbein Street,2000 South Otterbein St.,Rowland Heights,91748-3949,CA,2000 South Otterbein Street,2000 South Otterbein St.,Rowland Heights,91748-3949,CA,(626) 965-3448,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.982440000000004,-117.88431000000001,Mitch,Brunyer,rbrunyer@rowlandschools.org,No Data,No Data,No Data,No Data,No Data,No Data,08/23/2016,1937564
19734601932862,641280,07894,Active,Los Angeles,Walnut Valley Unified,Diamond Bar High,21400 Pathfinder Road,21400 Pathfinder Rd.,Diamond Bar,91765-2747,CA,21400 Pathfinder Road,21400 Pathfinder Rd.,Diamond Bar,91765-2747,CA,(909) 594-1405,No Data,www.wvusd.k12.ca.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,33.984021000000006,-117.83876000000001,Reuben,Jones,rjones@wvusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,11/23/2016,1932862
19734601939149,641280,06843,Active,Los Angeles,Walnut Valley Unified,Walnut High,400 North Pierre Road,400 North Pierre Rd.,Walnut,91789-2535,CA,400 North Pierre Road,400 North Pierre Rd.,Walnut,91789-2535,CA,(909) 594-1333,No Data,www.wvusd.k12.ca.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.021231,-117.85144,Brandon,Dade,bdade@wvusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,11/23/2016,1939149
19752911995810,634425,03273,Active,Los Angeles,San Gabriel Unified,Gabrielino High,1327 South San Gabriel Boulevard,1327 South San Gabriel Blvd.,San Gabriel,91776-3308,CA,1327 South San Gabriel Boulevard,1327 South San Gabriel Blvd.,San Gabriel,91776-3308,CA,(626) 573-2415,No Data,www.gabrielino.sgusd.k12.ca.us,09/08/1994,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.084,-118.09083999999999,Sharron,Heinrich,heinrich_s@sgusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,06/18/2015,1995810
19752911996016,634425,07165,Active,Los Angeles,San Gabriel Unified,Options for Youth San Gabriel,405 South San Gabriel Boulevard Suite A,405 South San Gabriel Blvd. Ste. A,San Gabriel,91776-1966,CA,320 North Halstead Street Suite 280,320 North Halstead St. Ste. 280,Pasadena,91107,CA,(626) 685-9300,No Data,www.ofy.org,01/02/1997,No Data,Y,0117,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,N,N,34.097642,-118.09127,Christian,Cutter,christiancutter@ofy.org,No Data,No Data,No Data,No Data,No Data,No Data,10/20/2017,1996016
19753090134585,600001,14062,Active,Los Angeles,Acton-Agua Dulce Unified,Pathways Academy Charter Adult Education,100 East San Marcos Boulevard Suite 350,100 East San Marcos Blvd. Ste. 350,San Marcos,92069-2989,CA,100 East San Marcos Boulevard Suite 350,100 East San Marcos Blvd. Ste. 350,San Marcos,92069-2989,CA,(760) 494-9646,No Data,www.pathwaysacademy.org,09/15/2016,No Data,Y,1828,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,12,C,N,33.141521999999995,-117.16245,Kurt,Madden,kmadden@cccs.education,No Data,No Data,No Data,No Data,No Data,No Data,08/14/2018,134585
19753090136648,600001,14202,Active,Los Angeles,Acton-Agua Dulce Unified,Options for Youth-Acton,"17216 Slover Avenue, Suite L-102","17216 Slover Ave., Ste. L-102",Fontana,92337-7580,CA,"320 North Halstead Street, Suite 280","320 North Halstead St., Ste. 280",Pasadena,91107,CA,(626) 921-8200,No Data,http://ofy.org/,08/25/2017,No Data,Y,1911,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,7-12,8-12,N,N,34.063466,-117.42968,Wendy,Gillespie,wgillespie@ofy.org,No Data,No Data,No Data,No Data,No Data,No Data,11/20/2018,136648
19753090138297,600001,No Data,Active,Los Angeles,Acton-Agua Dulce Unified,iLead Agua Dulce,11311 Frascati Street,11311 Frascati St.,Agua Dulce,91390-4840,CA,11311 Frascati Street,11311 Frascati St.,Agua Dulce,91390-4840,CA,(661) 268-6386,No Data,www.ileadaguadulce.org,07/01/2018,No Data,Y,2003,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,No Data,C,N,34.487679,-118.33247,Lisa,Latimer,lisa.latimer@ileadaguadulce.org,No Data,No Data,No Data,No Data,No Data,No Data,11/28/2018,138297
19753091995786,600001,03278,Active,Los Angeles,Acton-Agua Dulce Unified,Vasquez High,33630 Red Rover Mine Road,33630 Red Rover Mine Rd.,Acton,93510-1641,CA,33630 Red Rover Mine Road,33630 Red Rover Mine Rd.,Acton,93510-1641,CA,(661) 269-0451,No Data,No Data,08/31/1994,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.49362,-118.21611000000001,Dan,Andrus,dandrus@aadusd.k12.ca.us,No Data,No Data,No Data,No Data,No Data,No Data,08/17/2018,1995786
19753331935808,600025,06328,Active,Los Angeles,Manhattan Beach Unified,Mira Costa High,1401 Artesia Boulevard,1401 Artesia Blvd.,Manhattan Beach,90266-6968,CA,325 South Peck Avenue,325 South Peck Ave.,Manhattan Beach,90266,CA,(310) 318-7337,5003,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.872932,-118.38948,Ben,Dale,bdale@mbusd.org,No Data,No Data,No Data,No Data,No Data,No Data,07/01/2016,1935808
19753411937143,600032,06330,Active,Los Angeles,Redondo Beach Unified,Redondo Union High,One Sea Hawk Way,One Sea Hawk Way,Redondo Beach,90277-3125,CA,1401 Inglewood Avenue,1401 Inglewood Ave.,Redondo Beach,90278-3999,CA,(310) 798-8665,4002,http://redondounion.org,07/01/1905,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.844753000000004,-118.38649,Jens,Brandt,jbrandt@rbusd.org,No Data,No Data,No Data,No Data,No Data,No Data,08/17/2017,1937143
19757131930163,600153,10929,Active,Los Angeles,Alhambra Unified,Alhambra High,101 South Second Street,101 South Second St.,Alhambra,91801-3716,CA,101 South Second Street,101 South Second St.,Alhambra,91801-3716,CA,(626) 943-6910,No Data,www.ausd.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.095262,-118.1297,Duane,Russell,russell_duane@ausd.us,No Data,No Data,No Data,No Data,No Data,No Data,12/09/2016,1930163
19757131934553,600153,10930,Active,Los Angeles,Alhambra Unified,Mark Keppel High,501 East Hellman Avenue,501 East Hellman Ave.,Alhambra,91801-5716,CA,501 East Hellman Avenue,501 East Hellman Ave.,Alhambra,91801-5716,CA,(626) 943-6710,No Data,www.ausd.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.069864,-118.11535,Jeannie,Gutierrez,gutierrez_jeannie@ausd.us,No Data,No Data,No Data,No Data,No Data,No Data,05/29/2018,1934553
19757131937697,600153,10931,Active,Los Angeles,Alhambra Unified,San Gabriel High,801 Ramona Street,801 Ramona St.,San Gabriel,91776-2342,CA,801 Ramona Street,801 Ramona St.,San Gabriel,91776-2342,CA,(626) 943-6810,No Data,www.ausd.us,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.091924,-118.10802,Debbie,Stone,stone_debbie@ausd.us,No Data,No Data,No Data,No Data,No Data,No Data,12/09/2016,1937697
19768690119016,601428,12208,Active,Los Angeles,Wiseburn Unified,Da Vinci Science,201 N. Douglas Street,201 N. Douglas St.,El Segundo,90245-4637,CA,201 N. Douglas Street,201 N. Douglas St.,El Segundo,90245-4637,CA,(310) 725-5800,No Data,www.davincischools.org,08/18/2009,No Data,Y,1060,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.917908000000004,-118.38408000000001,Steve,Wallis,swallis@davincischools.org,No Data,No Data,No Data,No Data,No Data,No Data,07/01/2017,119016
19768690119636,601428,12410,Active,Los Angeles,Wiseburn Unified,Da Vinci Design,12501 Isis Avenue,12501 Isis Ave.,Hawthorne,90250-4149,CA,12501 Isis Avenue,12501 Isis Ave.,Hawthorne,90250-4149,CA,(310) 725-5800,No Data,www.davincischools.org,08/18/2009,No Data,Y,1081,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.919064,-118.37438,Kate,Parsons,kparsons@davincischools.org,No Data,No Data,No Data,No Data,No Data,No Data,01/17/2017,119636
19768690131128,601428,13832,Active,Los Angeles,Wiseburn Unified,Da Vinci Communications High,12495 Isis Avenue,12495 Isis Ave.,Hawthorne,90250-4147,CA,12495 Isis Avenue,12495 Isis Ave.,Hawthorne,90250-4147,CA,(310) 725-5800,4,www.davincischools.org,08/12/2014,No Data,Y,1689,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.919128,-118.37438,Scott,Weatherford,sweatherford@davincischools.org,No Data,No Data,No Data,No Data,No Data,No Data,08/16/2017,131128
